Exchange,Base,Quote,Time,Open,High,Low,Close,Quote Volume,Base Volume
KRAKEN,BTC,USD,2023-03-15 04:30,24851.8,24912.3,24814.9,24861.4,405186.8663,16.29790954
KRAKEN,BTC,USD,2023-03-15 04:45,24869.1,24908.3,24857.5,24901,1062404.142,42.70056975
KRAKEN,BTC,USD,2023-03-15 05:00,24901,24971.9,24900.9,24945,1113130.319,44.60483
KRAKEN,BTC,USD,2023-03-15 05:15,24945,24958.3,24913.8,24945.2,1610828.834,64.59558511
KRAKEN,BTC,USD,2023-03-15 05:30,24943.7,24943.7,24821.1,24861.3,288616.0712,11.60746508
KRAKEN,BTC,USD,2023-03-15 05:45,24857.1,24877,24788.2,24806.2,348795.2403,14.05826934
KRAKEN,BTC,USD,2023-03-15 06:00,24808.6,24837.4,24712,24793.6,510118.4025,20.57780696
KRAKEN,BTC,USD,2023-03-15 06:15,24798,24850,24743,24850,891397.1082,35.98808966
KRAKEN,BTC,USD,2023-03-15 06:30,24849.9,24945.9,24811.6,24927.3,735346.2526,29.53725936
KRAKEN,BTC,USD,2023-03-15 06:45,24927.6,24945.9,24867.7,24886.5,1547276.269,62.11351478
KRAKEN,BTC,USD,2023-03-15 07:00,24886.6,24917.2,24863.9,24874.7,285416.7378,11.4703705
KRAKEN,BTC,USD,2023-03-15 07:15,24867.9,24885,24829.8,24878.5,691675.9134,27.8216154
KRAKEN,BTC,USD,2023-03-15 07:30,24878.2,24935.5,24859.7,24929.5,556270.3135,22.34284646
KRAKEN,BTC,USD,2023-03-15 07:45,24929.4,25029,24905.3,24986.1,1106818.926,44.31604407
KRAKEN,BTC,USD,2023-03-15 08:00,24980.1,24993.6,24955.5,24993.5,591871.0812,23.69530186
KRAKEN,BTC,USD,2023-03-15 08:15,24996.6,25029,24907.1,24915.4,1119153.671,44.80926975
KRAKEN,BTC,USD,2023-03-15 08:30,24915.3,24915.3,24868.5,24901.8,1326719.8,53.30433995
KRAKEN,BTC,USD,2023-03-15 08:45,24899.3,24910.3,24864.6,24864.6,299002.0993,12.01389527
KRAKEN,BTC,USD,2023-03-15 09:00,24862.5,24890.9,24816.1,24843.3,219780.6223,8.84602804
KRAKEN,BTC,USD,2023-03-15 09:15,24840.3,24874.2,24783.2,24783.2,477614.5115,19.24240495
KRAKEN,BTC,USD,2023-03-15 09:30,24777,24841.2,24612.1,24694.4,2076088.404,83.89479256
KRAKEN,BTC,USD,2023-03-15 09:45,24680.3,24764,24611,24653.8,782226.8519,31.71874082
KRAKEN,BTC,USD,2023-03-15 10:00,24642.1,24741.3,24642.1,24672.2,1015901.259,41.13843344
KRAKEN,BTC,USD,2023-03-15 10:15,24672.2,24711.5,24533.2,24565,2159685.995,87.78263706
KRAKEN,BTC,USD,2023-03-15 10:30,24577,24717,24511,24715,1021149.746,41.4963277
KRAKEN,BTC,USD,2023-03-15 10:45,24715,24750,24619.9,24638.8,1715127.177,69.45538374
KRAKEN,BTC,USD,2023-03-15 11:00,24641.8,24669.5,24547.9,24611.8,1108703.386,45.07385088
KRAKEN,BTC,USD,2023-03-15 11:15,24607.2,24607.2,24373.8,24402.3,3054386.323,124.8436252
KRAKEN,BTC,USD,2023-03-15 11:30,24409.6,24709.3,24368.2,24703.4,1777688.431,72.36470478
KRAKEN,BTC,USD,2023-03-15 11:45,24702.6,24916.8,24597.2,24862.5,2938059.766,118.6297978
KRAKEN,BTC,USD,2023-03-15 12:00,24862.6,24925,24714.9,24752.4,1863252.046,75.02732606
KRAKEN,BTC,USD,2023-03-15 12:15,24756.5,24774.7,24619.8,24757.7,1726503.463,69.89911198
KRAKEN,BTC,USD,2023-03-15 12:30,24767.2,25300,24705.1,24746.2,11301191,450.9329047
KRAKEN,BTC,USD,2023-03-15 12:45,24740.1,24971.2,24550,24932,2653722.91,107.0738318
KRAKEN,BTC,USD,2023-03-15 13:00,24946.5,25148,24841.6,25148,2303434.891,92.2303228
KRAKEN,BTC,USD,2023-03-15 13:15,25148,25239.1,25061.4,25070.4,3922283.298,156.0068625
KRAKEN,BTC,USD,2023-03-15 13:30,25079.4,25143,24938.6,25020.6,8919025.664,355.9654871
KRAKEN,BTC,USD,2023-03-15 13:45,25034.4,25076.2,24860.3,24877.9,2641648.312,105.6865378
KRAKEN,BTC,USD,2023-03-15 14:00,24876.3,25028.9,24821.2,24896.9,2206095.959,88.40079832
KRAKEN,BTC,USD,2023-03-15 14:15,24895.4,24999.3,24757.3,24813.2,3112018.437,125.1064257
KRAKEN,BTC,USD,2023-03-15 14:30,24813.2,24850,24506,24586.9,4089300.805,165.8874863
KRAKEN,BTC,USD,2023-03-15 14:45,24584.3,24819.2,24511,24792.8,1723343.412,69.83705895
KRAKEN,BTC,USD,2023-03-15 15:00,24788.1,24822.2,24678,24815.8,2664823.623,107.6813752
KRAKEN,BTC,USD,2023-03-15 15:15,24815.8,24868.1,24627.1,24696.8,1856250.531,74.91531736
KRAKEN,BTC,USD,2023-03-15 15:30,24694.2,24761.3,24535,24581.1,2076591.9,84.31465032
KRAKEN,BTC,USD,2023-03-15 15:45,24579.3,24717,24428.1,24529.4,4146963.591,169.0550871
KRAKEN,BTC,USD,2023-03-15 16:00,24542.4,24560,24180,24271.3,5732416.623,235.4673188
KRAKEN,BTC,USD,2023-03-15 16:15,24270.6,24424.2,24267.1,24352.7,1811209.607,74.42738365
KRAKEN,BTC,USD,2023-03-15 16:30,24356.1,24499.9,24118.1,24193.7,4997982.701,205.396097
KRAKEN,BTC,USD,2023-03-15 16:45,24193.7,24326.6,24117.3,24161.7,2288626.111,94.51725245
KRAKEN,BTC,USD,2023-03-15 17:00,24154.5,24349.1,23913.3,24348.7,7339387.767,304.6296975
KRAKEN,BTC,USD,2023-03-15 17:15,24349.6,24400,24280,24392.4,2219634.436,91.24198806
KRAKEN,BTC,USD,2023-03-15 17:30,24392.4,24410.5,24228,24234.4,1134588.625,46.64800924
KRAKEN,BTC,USD,2023-03-15 17:45,24231.7,24388.3,24183.9,24332.6,1428655.319,58.85143627
KRAKEN,BTC,USD,2023-03-15 18:00,24344,24344,24199.1,24212.5,559512.3878,23.05394485
KRAKEN,BTC,USD,2023-03-15 18:15,24214,24528,24191.4,24461.1,2407388.909,98.80400754
KRAKEN,BTC,USD,2023-03-15 18:30,24461,24576.5,24392.4,24491.5,3840920.02,156.7376857
KRAKEN,BTC,USD,2023-03-15 18:45,24491.5,24507.2,24346,24476.2,2543901.625,104.054705
KRAKEN,BTC,USD,2023-03-15 19:00,24476.7,24506.8,24350,24371.5,3047450.057,124.7707138
KRAKEN,BTC,USD,2023-03-15 19:15,24382,24547.4,24361.4,24528.7,1207276.933,49.41775866
KRAKEN,BTC,USD,2023-03-15 19:30,24528.8,24529.1,24264.1,24321.7,2994602.724,122.7205379
KRAKEN,BTC,USD,2023-03-15 19:45,24321.5,24456.7,24230.1,24456.7,2666461.166,109.6902264
KRAKEN,BTC,USD,2023-03-15 20:00,24438.3,24438.3,24300.7,24322.9,1660963.555,68.20077003
KRAKEN,BTC,USD,2023-03-15 20:15,24318.1,24400,24318.1,24400,935196.8986,38.36376043
KRAKEN,BTC,USD,2023-03-15 20:30,24400,24509.1,24354.7,24485,1715031.62,70.15864486
KRAKEN,BTC,USD,2023-03-15 20:45,24484.8,24484.8,24391.3,24402.9,1807571.834,73.93444734
KRAKEN,BTC,USD,2023-03-15 21:00,24402.8,24475,24378.4,24448.5,1858835.256,76.1094148
KRAKEN,BTC,USD,2023-03-15 21:15,24449.8,24499,24409.9,24409.9,1502271.909,61.40514669
KRAKEN,BTC,USD,2023-03-15 21:30,24411.2,24551.3,24411.2,24550.7,942629.3907,38.48224753
KRAKEN,BTC,USD,2023-03-15 21:45,24550.6,24555.4,24502.8,24528.5,2471601.806,100.7350219
KRAKEN,BTC,USD,2023-03-15 22:00,24530.1,24750,24530.1,24694.2,2892465.939,117.2544206
KRAKEN,BTC,USD,2023-03-15 22:15,24698,24727.6,24566,24583,3905871.193,158.4157089
KRAKEN,BTC,USD,2023-03-15 22:30,24583,24608.2,24399.5,24513.1,2022957.571,82.54350005
KRAKEN,BTC,USD,2023-03-15 22:45,24512.3,24536.2,24464.3,24464.5,1886653.597,77.06118369
KRAKEN,BTC,USD,2023-03-15 23:00,24464.5,24538,24408.2,24439.5,420220.8182,17.15276475
KRAKEN,BTC,USD,2023-03-15 23:15,24433.7,24485.9,24408.3,24447,1257186.709,51.44987776
KRAKEN,BTC,USD,2023-03-15 23:30,24447.2,24509.7,24354.9,24388.4,2342646.237,95.9110755
KRAKEN,BTC,USD,2023-03-15 23:45,24388.8,24411.4,24330.6,24372.6,1198808.03,49.21419598
KRAKEN,BTC,USD,2023-03-16 00:00,24374.8,24423.2,24301.9,24370.4,2554601.594,104.9210585
KRAKEN,BTC,USD,2023-03-16 00:15,24384.6,24474.8,24384.6,24427.2,438981.8253,17.95420316
KRAKEN,BTC,USD,2023-03-16 00:30,24429.1,24433,24267.9,24284.5,401276.6812,16.48904344
KRAKEN,BTC,USD,2023-03-16 00:45,24284.4,24365.5,24253,24285.3,458439.7113,18.85574797
KRAKEN,BTC,USD,2023-03-16 01:00,24285.5,24364.9,24285.5,24325.9,186993.1281,7.68496658
KRAKEN,BTC,USD,2023-03-16 01:15,24298.4,24357.5,24210.8,24339.8,305809.9745,12.58897864
KRAKEN,BTC,USD,2023-03-16 01:30,24339.8,24400,24330.8,24355.6,256221.5562,10.51578638
KRAKEN,BTC,USD,2023-03-16 01:45,24355.6,24422.5,24321.7,24412.8,263355.9689,10.79645577
KRAKEN,BTC,USD,2023-03-16 02:00,24419.9,24486.2,24397.4,24472.6,384933.2278,15.73702712
KRAKEN,BTC,USD,2023-03-16 02:15,24472.3,24520.6,24463.5,24499.9,218012.1074,8.90467535
KRAKEN,BTC,USD,2023-03-16 02:30,24499.9,24500,24456.4,24477.9,98426.56386,4.02085348
KRAKEN,BTC,USD,2023-03-16 02:45,24478,24486.5,24446.4,24448.1,468140.625,19.13062272
KRAKEN,BTC,USD,2023-03-16 03:00,24447.3,24462.6,24345.8,24345.8,175843.5323,7.20179595
KRAKEN,BTC,USD,2023-03-16 03:15,24345.9,24390.4,24326.3,24380,283899.197,11.65217165
KRAKEN,BTC,USD,2023-03-16 03:30,24385.2,24392.7,24337,24348.3,96330.92449,3.95381205
KRAKEN,BTC,USD,2023-03-16 03:45,24344,24354.7,24313.4,24349.1,94300.24083,3.87369484
KRAKEN,BTC,USD,2023-03-16 04:00,24347.6,24391.6,24313.7,24371.8,2028129.89,83.26973827
KRAKEN,BTC,USD,2023-03-16 04:15,24368.3,24391.5,24346.6,24372.7,78351.26646,3.21576521
KRAKEN,BTC,USD,2023-03-16 04:30,24372.1,24377.9,24293,24296.4,1452679.111,59.73860975
KRAKEN,BTC,USD,2023-03-16 04:45,24301.1,24341.6,24295,24341.6,304301.6859,12.5111905
KRAKEN,BTC,USD,2023-03-16 05:00,24341.6,24353.7,24314.4,24350.9,567497.4309,23.31338631
KRAKEN,BTC,USD,2023-03-16 05:15,24351.5,24498.2,24329.8,24458.2,1115774.878,45.63171803
KRAKEN,BTC,USD,2023-03-16 05:30,24460.6,24521.1,24446.6,24458,496510.185,20.27215258
KRAKEN,BTC,USD,2023-03-16 05:45,24454,24483.2,24425,24429.5,266953.109,10.91927377
KRAKEN,BTC,USD,2023-03-16 06:00,24428,24587.2,24428,24543.2,645687.9852,26.29680999
KRAKEN,BTC,USD,2023-03-16 06:15,24542.9,24581.3,24519.4,24527.1,491584.6671,20.02813464
KRAKEN,BTC,USD,2023-03-16 06:30,24525.1,24582.8,24518.2,24518.3,955465.5752,38.92608439
KRAKEN,BTC,USD,2023-03-16 06:45,24518.3,24675.1,24508,24644.2,1952186.816,79.24251663
KRAKEN,BTC,USD,2023-03-16 07:00,24649.8,24723.2,24613.3,24686.2,738240.4337,29.8984124
KRAKEN,BTC,USD,2023-03-16 07:15,24674.4,24711.1,24624.4,24710.1,910651.977,36.92063997
KRAKEN,BTC,USD,2023-03-16 07:30,24710,24735.5,24641.5,24674,684646.0705,27.74402487
KRAKEN,BTC,USD,2023-03-16 07:45,24673.1,24701.2,24642.6,24689.6,3578495.054,145.014548
KRAKEN,BTC,USD,2023-03-16 08:00,24700.6,24740.9,24669.4,24725.3,1201933.595,48.6624796
KRAKEN,BTC,USD,2023-03-16 08:15,24726.3,24727.5,24659.6,24680.2,531288.405,21.51916511
KRAKEN,BTC,USD,2023-03-16 08:30,24680.1,24695.8,24650,24684.5,362105.9184,14.67072952
KRAKEN,BTC,USD,2023-03-16 08:45,24688.5,24689,24654.3,24661.3,220792.252,8.94563368
KRAKEN,BTC,USD,2023-03-16 09:00,24658.3,24663.3,24500,24500.1,1616791.301,65.84291117
KRAKEN,BTC,USD,2023-03-16 09:15,24510,24557,24450.6,24549.5,1259085.299,51.39355995
KRAKEN,BTC,USD,2023-03-16 09:30,24553,24900,24513,24848.1,3793739.586,153.1186889
KRAKEN,BTC,USD,2023-03-16 09:45,24843.1,24860.2,24676.4,24736.3,1795101.074,72.5287019
KRAKEN,BTC,USD,2023-03-16 10:00,24732.8,24869.9,24629.9,24824.3,1863750.017,75.26705097
KRAKEN,BTC,USD,2023-03-16 10:15,24822.4,24900,24788.1,24860,7565413.355,304.3312761
KRAKEN,BTC,USD,2023-03-16 10:30,24862.1,25000,24862.1,24978.1,2638705.908,105.6534062
KRAKEN,BTC,USD,2023-03-16 10:45,24978.3,25148.7,24918.2,25003.8,2842666.679,113.5391372
KRAKEN,BTC,USD,2023-03-16 11:00,25003.8,25006.1,24904.8,24912.8,1500572.975,60.06710395
KRAKEN,BTC,USD,2023-03-16 11:15,24906,24988.7,24903.2,24921.8,560564.7616,22.46479695
KRAKEN,BTC,USD,2023-03-16 11:30,24920.8,24974.4,24788.1,24830,4766497.407,191.7069365
KRAKEN,BTC,USD,2023-03-16 11:45,24833.4,24952.2,24833.4,24905.3,463293.2363,18.59954085
KRAKEN,BTC,USD,2023-03-16 12:00,24908.1,24915.6,24780.2,24797,903746.5463,36.4115675
KRAKEN,BTC,USD,2023-03-16 12:15,24806.3,24986.4,24756.7,24978.7,1835261.764,73.84222334
KRAKEN,BTC,USD,2023-03-16 12:30,24978.7,25009.8,24813.5,24815.9,5641931.474,226.2692799
KRAKEN,BTC,USD,2023-03-16 12:45,24816,24852.8,24737.6,24799.7,2794630.376,112.678782
KRAKEN,BTC,USD,2023-03-16 13:00,24800.3,24901.2,24768.2,24843.8,553019.1019,22.27120803
KRAKEN,BTC,USD,2023-03-16 13:15,24840.8,24840.8,24595,24730,3185781.852,129.1843963
KRAKEN,BTC,USD,2023-03-16 13:30,24729.9,24855.4,24692.9,24828.9,1796635.618,72.41281476
KRAKEN,BTC,USD,2023-03-16 13:45,24833.1,24900,24750.3,24895,2938017.237,118.2504917
KRAKEN,BTC,USD,2023-03-16 14:00,24898.6,24910.6,24782.2,24828.5,2173192.956,87.42282057
KRAKEN,BTC,USD,2023-03-16 14:15,24828.4,24896.3,24762,24879.6,1601349.613,64.51350945
KRAKEN,BTC,USD,2023-03-16 14:30,24888,24954.5,24858.6,24930.3,1931489.789,77.54111669
KRAKEN,BTC,USD,2023-03-16 14:45,24930.3,25087.5,24904.7,24909.9,3549179.96,141.9476093
KRAKEN,BTC,USD,2023-03-16 15:00,24912,24945.3,24803.4,24880.8,3683834.773,148.0491797
KRAKEN,BTC,USD,2023-03-16 15:15,24882.6,24955.6,24827,24897.2,1479900.384,59.4505906
KRAKEN,BTC,USD,2023-03-16 15:30,24897.3,24961.4,24854.8,24942.2,718188.5616,28.83598397
KRAKEN,BTC,USD,2023-03-16 15:45,24941.9,24992.7,24901.9,24937,2214755.219,88.78132411
KRAKEN,BTC,USD,2023-03-16 16:00,24937.1,24964.5,24801.3,24860.7,2090869.116,84.11579206
KRAKEN,BTC,USD,2023-03-16 16:15,24859.3,24878.8,24795.4,24838.1,1092052.28,43.94790165
KRAKEN,BTC,USD,2023-03-16 16:30,24838,24842.1,24726.5,24794.3,2247854.041,90.73440097
KRAKEN,BTC,USD,2023-03-16 16:45,24792.5,24900,24760.3,24819.7,1384885.696,55.73453443
KRAKEN,BTC,USD,2023-03-16 17:00,24818.7,24858.8,24731.5,24753,2393209.798,96.44292876
KRAKEN,BTC,USD,2023-03-16 17:15,24752.7,24789.6,24657.4,24746.1,2357977.494,95.42138154
KRAKEN,BTC,USD,2023-03-16 17:30,24746.2,24789.2,24724.8,24766.9,443876.1124,17.93222635
KRAKEN,BTC,USD,2023-03-16 17:45,24767,24772.1,24688.7,24729.7,975665.6273,39.41693572
KRAKEN,BTC,USD,2023-03-16 18:00,24729.7,24749.5,24650.2,24714.9,1749759.604,70.85205001
KRAKEN,BTC,USD,2023-03-16 18:15,24727.5,24778,24700,24771.6,485129.6664,19.60151825
KRAKEN,BTC,USD,2023-03-16 18:30,24772.1,24790.1,24748.3,24757.7,2143515.412,86.50964484
KRAKEN,BTC,USD,2023-03-16 18:45,24753.9,24894.2,24712.2,24852.7,2010996.589,81.08220486
KRAKEN,BTC,USD,2023-03-16 19:00,24847.1,24940,24847.1,24935.1,1953453.386,78.45149
KRAKEN,BTC,USD,2023-03-16 19:15,24933.5,25213,24931,25056.4,7867326.564,313.3496511
KRAKEN,BTC,USD,2023-03-16 19:30,25067,25091.7,24937.7,25051.4,1839877.274,73.59707303
KRAKEN,BTC,USD,2023-03-16 19:45,25051.5,25067.8,24945.3,25027,2843962.463,113.778872
KRAKEN,BTC,USD,2023-03-16 20:00,25024.4,25024.4,24945.2,24946.4,1348723.107,54.02008033
KRAKEN,BTC,USD,2023-03-16 20:15,24955.3,25008.1,24933,24975,1453269.705,58.21904997
KRAKEN,BTC,USD,2023-03-16 20:30,24976.4,24989.8,24943.9,24962.4,990530.3889,39.67601792
KRAKEN,BTC,USD,2023-03-16 20:45,24962.3,24963.3,24662.1,24745.8,3898477.152,157.112046
KRAKEN,BTC,USD,2023-03-16 21:00,24747.7,24852.9,24705.3,24816.1,1096260.645,44.23465355
KRAKEN,BTC,USD,2023-03-16 21:15,24818.3,24899.9,24812.1,24895.6,433892.1037,17.45315489
KRAKEN,BTC,USD,2023-03-16 21:30,24895.6,25101,24827.5,25101,2049885.525,81.97222831
KRAKEN,BTC,USD,2023-03-16 21:45,25100.9,25137.9,24915.7,24973.3,1837070.74,73.41026558
KRAKEN,BTC,USD,2023-03-16 22:00,24973.3,24973.4,24963.4,24963.5,31929.24082,1.27857409
KRAKEN,BTC,USD,2023-03-16 22:15,24963.4,25031.7,24940.6,24959.3,535726.7156,21.43965481
KRAKEN,BTC,USD,2023-03-16 22:30,24959.3,24981.4,24926.9,24969.5,227726.0999,9.12233063
KRAKEN,BTC,USD,2023-03-16 22:45,24967.2,25047.8,24966,25047.2,347554.5452,13.89959651
KRAKEN,BTC,USD,2023-03-16 23:00,25047.3,25080.6,24998.7,25036.8,1065895.147,42.55097399
KRAKEN,BTC,USD,2023-03-16 23:15,25037,25050.1,24995,25002.6,550808.9973,22.02027689
KRAKEN,BTC,USD,2023-03-16 23:30,25013.6,25126.4,25010.6,25096,2244289.361,89.44387571
KRAKEN,BTC,USD,2023-03-16 23:45,25096.1,25096.1,24990.7,25053.7,5029752.02,200.840909
KRAKEN,BTC,USD,2023-03-17 00:00,25053.7,25053.8,25005,25019.6,547789.2525,21.88832977
KRAKEN,BTC,USD,2023-03-17 00:15,25019.7,25049.8,24991.8,24998.1,1912922.995,76.44412823
KRAKEN,BTC,USD,2023-03-17 00:30,24998.2,24998.2,24955,24971,821811.1685,32.90623554
KRAKEN,BTC,USD,2023-03-17 00:45,24971.3,24991.9,24947.7,24971,416978.4715,16.70541058
KRAKEN,BTC,USD,2023-03-17 01:00,24971.9,25042.9,24966.5,25042.9,630267.8723,25.19860592
KRAKEN,BTC,USD,2023-03-17 01:15,25042.3,25499.9,25040.9,25422.8,5608730.942,221.9241738
KRAKEN,BTC,USD,2023-03-17 01:30,25417.7,25549,25261.4,25460.8,4632299.414,182.4644455
KRAKEN,BTC,USD,2023-03-17 01:45,25458.5,25788,25415.3,25732.3,6514470.757,254.2419513
KRAKEN,BTC,USD,2023-03-17 02:00,25735.2,25970.6,25640.9,25873.7,12644512.35,489.5411566
KRAKEN,BTC,USD,2023-03-17 02:15,25877.5,25972.9,25800,25894.4,2521938.978,97.39027013
KRAKEN,BTC,USD,2023-03-17 02:30,25897.1,25912.1,25606.2,25609.1,3174470.537,123.2606157
KRAKEN,BTC,USD,2023-03-17 02:45,25610.5,25694.6,25550.1,25651.5,1609567.305,62.83101798
KRAKEN,BTC,USD,2023-03-17 03:00,25650.2,25844.2,25637.3,25764.2,2228656.487,86.67844566
KRAKEN,BTC,USD,2023-03-17 03:15,25766.6,25802.1,25720.6,25792.9,1096407.467,42.56436617
KRAKEN,BTC,USD,2023-03-17 03:30,25795.7,25800,25705.8,25730.9,329237.9736,12.78275206
KRAKEN,BTC,USD,2023-03-17 03:45,25731,25851.5,25708.3,25835.6,717372.1659,27.81791301
KRAKEN,BTC,USD,2023-03-17 04:00,25835.6,25890,25805.7,25825.4,1159198.857,44.8461353
KRAKEN,BTC,USD,2023-03-17 04:15,25825.5,25920,25794.8,25858.3,1206993.009,46.66050017
KRAKEN,BTC,USD,2023-03-17 04:30,25854.6,25854.6,25770.3,25824.1,786823.3626,30.48319521
KRAKEN,BTC,USD,2023-03-17 04:45,25824.2,25826,25790.5,25790.7,212321.2022,8.22810985
KRAKEN,BTC,USD,2023-03-17 05:00,25790.8,25822.8,25722.2,25822.7,1137793.033,44.17877483
KRAKEN,BTC,USD,2023-03-17 05:15,25822.7,25830,25773.8,25789.5,458891.3992,17.77850301
KRAKEN,BTC,USD,2023-03-17 05:30,25789.4,25816.2,25734.7,25767.8,333921.0953,12.95382294
KRAKEN,BTC,USD,2023-03-17 05:45,25765.3,25825.4,25739.8,25825.4,946576.0262,36.71847388
KRAKEN,BTC,USD,2023-03-17 06:00,25825.5,25916,25825.5,25900,1598212.007,61.7623401
KRAKEN,BTC,USD,2023-03-17 06:15,25900,26081.1,25858.6,25928.3,3353538.329,129.2040195
KRAKEN,BTC,USD,2023-03-17 06:30,25928.2,26222,25928.2,26210.4,6444683.017,246.7773327
KRAKEN,BTC,USD,2023-03-17 06:45,26210.3,26304.9,26055.5,26212.6,5625948.616,214.7032755
KRAKEN,BTC,USD,2023-03-17 07:00,26217.3,26240.9,25975.6,26076.5,3495562.27,134.1158884
KRAKEN,BTC,USD,2023-03-17 07:15,26073.5,26088.8,25943.6,26014.3,1547482.003,59.52383505
KRAKEN,BTC,USD,2023-03-17 07:30,26011,26153.8,26006.1,26138.9,2581802.587,98.91061552
KRAKEN,BTC,USD,2023-03-17 07:45,26135.1,26149,26054.8,26148.5,2144387.928,82.13751632
KRAKEN,BTC,USD,2023-03-17 08:00,26148.4,26267.1,26091.3,26200,4330653.855,165.3148401
KRAKEN,BTC,USD,2023-03-17 08:15,26202.2,26211,26101.6,26106.9,1216353.107,46.505438
KRAKEN,BTC,USD,2023-03-17 08:30,26102.9,26110.5,26001.1,26084.2,2111307.311,81.0005191
KRAKEN,BTC,USD,2023-03-17 08:45,26084.2,26084.3,26047.4,26059.4,607338.2982,23.30652678
KRAKEN,BTC,USD,2023-03-17 09:00,26059.4,26117.7,26059.3,26100.3,802913.8804,30.75706928
KRAKEN,BTC,USD,2023-03-17 09:15,26100.3,26144.1,26069,26144.1,581668.612,22.29607786
KRAKEN,BTC,USD,2023-03-17 09:30,26144,26233.1,26144,26178.7,2835750.133,108.2931416
KRAKEN,BTC,USD,2023-03-17 09:45,26178.7,26394.4,26161.2,26330,2615938.659,99.50573528
KRAKEN,BTC,USD,2023-03-17 10:00,26326.4,26602.1,26310.8,26397,10260336.2,386.9282523
KRAKEN,BTC,USD,2023-03-17 10:15,26402.7,26674.4,26378.9,26585.9,4716507.002,177.642441
KRAKEN,BTC,USD,2023-03-17 10:30,26585.9,26780,26483.4,26741.1,7159565.669,268.9459568
KRAKEN,BTC,USD,2023-03-17 10:45,26739.6,26842,26700.6,26775.4,5616089.224,209.647726
KRAKEN,BTC,USD,2023-03-17 11:00,26774,26841.8,26659.3,26746.4,3573622.873,133.6972255
KRAKEN,BTC,USD,2023-03-17 11:15,26740,26759.5,26664.8,26723.7,1031409.995,38.61017389
KRAKEN,BTC,USD,2023-03-17 11:30,26720.1,26968.4,26650.1,26919.9,4178823.46,155.753836
KRAKEN,BTC,USD,2023-03-17 11:45,26919.9,27035,26856.9,26988.6,4861158.418,180.3731379
KRAKEN,BTC,USD,2023-03-17 12:00,26988.8,26988.8,26718.3,26751.9,5060720.93,188.5899207
KRAKEN,BTC,USD,2023-03-17 12:15,26755.1,26790.7,26650.7,26662.4,2571059.076,96.2031111
KRAKEN,BTC,USD,2023-03-17 12:30,26676.3,26754.6,26400.1,26589.6,7784582.565,293.3042772
KRAKEN,BTC,USD,2023-03-17 12:45,26598.9,26773.5,26598.9,26705.6,2046123.891,76.60933343
KRAKEN,BTC,USD,2023-03-17 13:00,26702.3,26825.5,26699,26699.1,1757008.39,65.69560044
KRAKEN,BTC,USD,2023-03-17 13:15,26699.1,26722.9,26600,26650.6,1680376.718,63.05604789
KRAKEN,BTC,USD,2023-03-17 13:30,26650.5,26691.9,26500,26581.1,4612698.431,173.4958981
KRAKEN,BTC,USD,2023-03-17 13:45,26587.5,26589,26404.4,26498.1,5924099.319,223.8271293
KRAKEN,BTC,USD,2023-03-17 14:00,26498.8,26666,26498.8,26646,4267651.007,160.5677109
KRAKEN,BTC,USD,2023-03-17 14:15,26649.6,26666,26433.7,26445.4,1906193.217,71.79193933
KRAKEN,BTC,USD,2023-03-17 14:30,26445.5,26583,26171.7,26171.7,7469328.516,283.2281995
KRAKEN,BTC,USD,2023-03-17 14:45,26173.3,26359.9,26161.8,26343.5,2247700.118,85.54243593
KRAKEN,BTC,USD,2023-03-17 15:00,26335.3,26431.1,26290,26420,989274.3007,37.5150991
KRAKEN,BTC,USD,2023-03-17 15:15,26420.1,26560.2,26326.4,26358.5,4738136.946,179.332829
KRAKEN,BTC,USD,2023-03-17 15:30,26353,26477,26303.5,26350.7,1347485.114,51.05451514
KRAKEN,BTC,USD,2023-03-17 15:45,26339.7,26463.4,26339.7,26449.9,965117.826,36.53120502
KRAKEN,BTC,USD,2023-03-17 16:00,26450,26600,26423.4,26547.5,1995148.088,75.28198471
KRAKEN,BTC,USD,2023-03-17 16:15,26548.8,26577.9,26439.3,26517.5,1088610.645,41.06505507
KRAKEN,BTC,USD,2023-03-17 16:30,26519.9,26574,26405.3,26493.6,2040466.4,77.0420154
KRAKEN,BTC,USD,2023-03-17 16:45,26490,26521.6,26416.2,26451,1725783.282,65.2231384
KRAKEN,BTC,USD,2023-03-17 17:00,26451,26708.5,26426.3,26675,6241614.846,234.9678737
KRAKEN,BTC,USD,2023-03-17 17:15,26675,26704.7,26556.9,26586.3,1502146.028,56.42779537
KRAKEN,BTC,USD,2023-03-17 17:30,26585.2,26593.3,26469.7,26493.2,1559777.34,58.8264312
KRAKEN,BTC,USD,2023-03-17 17:45,26493.2,26566.8,26490.1,26536.4,542140.702,20.44455969
KRAKEN,BTC,USD,2023-03-17 18:00,26541.5,26564.3,26319.2,26399.8,1957324.288,73.9996962
KRAKEN,BTC,USD,2023-03-17 18:15,26386.7,26444.5,26339.4,26398.8,1060781.338,40.21491146
KRAKEN,BTC,USD,2023-03-17 18:30,26404.7,26532.9,26404.7,26508.1,1392286.562,52.5510357
KRAKEN,BTC,USD,2023-03-17 18:45,26502.9,26650,26500.1,26649.9,1299674.616,48.87296443
KRAKEN,BTC,USD,2023-03-17 19:00,26649.9,26844,26611.5,26816.5,2972430.84,111.0691039
